code,name,valumn,percent
90874,創業環保,64700,0.010000000000000009
90875,東方電氣,-539631,-0.03
90876,洛陽玻璃,20800,0.0
90879,航天電子,-576554,-0.020000000000000018
90880,博瑞傳播,0,0.0
90881,亞泰集團,-37258,0.0
90882,廣澤股份,0,0.0
90884,杉杉股份,-3131,0.0
90885,宏發股份,96775,0.009999999999999787
90886,國投電力,257184,0.0
90887,伊利股份,1946899,0.030000000000001137
90888,新疆眾和,0,0.0
90891,秋林集團,0,0.0
90893,航發動力,-550395,-0.030000000000000027
90894,廣日股份,-900,0.0
90895,張江高科,54600,0.0
90897,廈門空港,-8160,-0.010000000000000009
90900,長江電力,-1088915,-0.009999999999999787
90909,華安證券,319800,0.010000000000000009
90917,重慶燃氣,5400,0.0
90919,江蘇銀行,839708,0.010000000000000009
90926,杭州銀行,378459,0.020000000000000018
90933,愛柯迪,21000,0.01
90958,東方證券,437901,0.010000000000000009
90959,江蘇有線,0,0.0
90963,岳陽林紙,0,0.0
90965,福成股份,86000,0.020000000000000004
90967,內蒙一機,586716,0.06999999999999998
90970,中材國際,-19719,0.0
90971,恆源煤電,804802,0.08000000000000002
90973,寶勝股份,-181590,-0.020000000000000018
90975,新五豐,121612,0.020000000000000004
90976,健民集團,0,0.0
90977,中國電影,-61238,-0.010000000000000009
90978,宜華生活,-558824,-0.039999999999999925
90979,廣安愛眾,0,0.0
90981,匯鴻集團,0,0.0
90983,惠而浦,0,0.0
90985,雷鳴科化,0,0.0
90986,科達股份,36884,0.010000000000000009
90987,航民股份,-171388,-0.029999999999999916
90988,赤峰黃金,81080,0.0
90990,四創電子,-100,0.0
90993,馬應龍,-350375,-0.08000000000000007
90995,文山電力,0,0.0
90996,貴廣網絡,-19700,-0.009999999999999998
90997,開灤股份,0,0.0
90998,九州通,131894,0.0
90999,招商證券,271122,0.0
91000,唐山港,724275,0.010000000000000009
91001,大同煤業,64024,0.0
91002,晉億實業,-37100,0.0
91003,柳鋼股份,993801,0.040000000000000036
91005,*ST重鋼,130900,0.0
91006,大秦鐵路,8496368,0.04999999999999982
91009,南京銀行,-2547620,-0.030000000000000027
91010,文峰股份,0,0.0
